死守,pos,258,9,16,6,95,54,38,40
捐躯,pos,257,3,24,20,120,14,39,37
族类,pos,255,20,42,55,79,17,22,20
同胞,pos,253,2,3,5,35,7,78,123
合作,pos,251,12,31,18,126,10,19,35
国民,pos,250,37,40,16,46,10,3,98
刎颈,pos,247,48,50,25,83,3,32,6
支持,pos,232,1,6,10,66,4,84,61
效忠,pos,230,8,28,18,76,38,25,37
仗义,pos,222,4,23,9,50,9,87,40
守土,pos,210,5,10,18,87,24,32,34
提携,pos,210,4,37,30,47,4,42,46
盟约,pos,205,12,16,30,122,14,6,5
情义,pos,199,2,31,35,65,2,15,49
亲密,pos,192,22,16,23,63,12,18,38
忠臣义士,pos,187,2,18,14,99,16,23,15
义气,pos,186,9,9,1,18,10,99,40
愚忠,pos,186,28,21,12,101,6,3,15
忠实,pos,185,11,11,11,89,48,6,9
作合,pos,183,12,43,14,52,4,11,47
重义,pos,182,15,30,32,70,11,15,9
结盟,pos,181,7,25,36,84,6,13,10
胶漆,pos,172,29,30,31,42,12,20,8
廉直,pos,171,46,28,12,46,11,6,22
歃血,pos,169,20,29,20,63,10,17,10
同辈,pos,167,1,16,30,57,16,26,21
干城,pos,162,12,28,18,64,11,17,12
光荣,pos,158,23,24,17,58,11,11,14
会众,pos,153,4,36,26,44,12,21,10
守分,pos,145,5,21,26,40,12,28,13
伴侣,pos,138,1,12,23,39,7,26,30
兵役,pos,138,2,40,18,42,11,9,16
良友,pos,132,5,18,21,23,2,25,38
故土,pos,122,10,6,8,36,5,25,32
共同,pos,121,4,39,25,33,3,9,8
誓言,pos,118,12,34,26,26,7,7,6
信从,pos,117,11,4,9,58,6,14,15
金兰,pos,112,2,28,19,22,5,20,16
誓约,pos,107,1,8,3,73,17,3,2
杀敌,pos,100,5,9,10,38,11,13,14
同甘苦,pos,97,4,1,3,49,17,10,13
葵藿,pos,93,2,28,17,35,2,6,3
匪石,pos,86,15,23,9,23,1,4,11
坚贞,pos,84,2,20,15,29,1,9,8
誓师,pos,82,4,2,7,40,5,7,17
忠君,pos,79,5,3,4,11,7,26,23
继承,pos,78,2,20,9,29,5,8,5
践言,pos,78,1,3,11,54,1,5,3
水兵,pos,71,2,8,6,18,7,21,9
爱国,pos,71,4,7,3,24,2,12,19
益友,pos,69,5,9,10,30,1,8,6
靖乱,pos,69,4,17,6,29,2,4,7
作誓,pos,65,5,15,14,19,3,4,5
心齐,pos,62,2,12,16,19,4,6,3

观望,nag,704,25,56,39,412,72,54,46
