伤人,nag,1343,242,205,118,312,98,270,98
征讨,nag,1322,38,202,286,535,85,123,53
进攻,nag,1122,9,133,140,614,86,87,53
杀伤,nag,1117,99,130,125,512,147,67,37
剿,nag,955,1,53,40,146,48,202,465
剔,nag,923,42,97,65,230,70,199,220
害人,nag,922,154,109,104,244,42,169,100
杀戮,nag,888,58,79,97,446,78,88,42
歼,nag,886,29,215,109,290,88,52,103
谋杀,nag,784,62,95,76,329,95,83,44
暴虐,nag,688,145,128,68,212,33,41,61
殛,nag,686,97,132,45,265,23,30,94
死伤,nag,685,91,93,71,303,64,34,29
杀害,nag,658,3,138,153,220,16,111,17
攻取,nag,647,62,59,63,287,60,84,32
脔,nag,591,25,76,89,224,52,54,71
大骂,nag,545,5,25,27,122,44,247,75
杀生,nag,543,67,132,176,101,12,44,11
侵扰,nag,521,12,51,55,291,52,33,27
戕,nag,514,51,25,29,124,50,84,151
劓,nag,510,127,64,82,132,50,17,38
诛灭,nag,498,105,119,55,145,43,25,6
破坏,nag,481,29,89,86,149,26,52,50
刺杀,nag,478,80,127,36,169,19,34,13
刑戮,nag,459,106,85,80,135,9,19,25
伤害,nag,445,103,88,50,109,19,58,18
膑,nag,425,109,86,51,118,18,12,31
连坐,nag,423,21,32,29,178,66,58,39
严刑,nag,418,49,64,61,148,32,31,33
寇掠,nag,407,3,71,85,171,51,12,14
诛杀,nag,399,84,68,30,157,28,18,14
骚扰,nag,380,14,39,29,209,29,30,30
力攻,nag,378,30,38,28,135,26,58,63
殄灭,nag,371,46,70,36,142,25,31,21
讨伐,nag,362,8,45,24,239,31,10,5
作恶,nag,357,23,49,84,70,4,69,58
迫胁,nag,339,41,67,29,160,15,15,12
杀气,nag,327,32,18,36,46,8,152,35
逼迫,nag,327,7,92,73,79,7,41,28
报复,nag,309,13,33,28,84,42,33,76
驱逐,nag,305,24,46,34,105,19,34,43
残害,nag,304,5,59,62,96,14,56,12
攻伐,nag,303,75,74,38,76,18,8,14
残忍,nag,288,1,16,25,148,38,33,27
袭击,nag,285,18,30,41,148,27,13,8
谋害,nag,279,4,23,26,100,20,80,26
荼毒,nag,272,6,76,43,76,14,29,28
侵暴,nag,264,37,54,32,108,9,11,13
攻打,nag,259,0,0,0,36,2,208,13
刀锯,nag,259,29,47,34,94,5,12,38
心肝,pos,257,6,20,22,60,11,96,42
报答,pos,257,5,26,23,77,5,82,39
温良,pos,256,53,34,36,75,11,30,17
相让,pos,256,34,45,25,61,8,48,35
抚育,pos,255,2,39,49,105,16,27,17
敬爱,pos,255,34,38,52,75,11,23,22
毁坏,nag,255,30,71,47,63,7,22,15
有助,pos,254,6,24,31,120,25,21,27
疮痍,nag,254,5,6,19,157,25,24,18
仁慈,pos,253,10,31,41,92,10,40,29
天诛,nag,253,36,57,14,97,4,17,28
重伤,nag,253,18,10,14,132,22,37,20
族诛,nag,251,5,30,32,137,11,6,30
拥护,pos,251,7,49,50,44,8,68,25
耐烦,pos,249,0,4,2,11,2,132,98
遗恨,nag,249,2,52,34,75,20,40,26
保佑,pos,245,9,9,8,84,25,36,74
打杀,nag,243,1,24,19,73,4,115,7
归天,nag,240,15,23,39,76,13,47,27
鼎镬,nag,238,8,32,29,112,27,14,16
谆谆,pos,236,19,23,11,65,16,36,66
迎合,pos,234,0,4,0,89,74,30,37
忧思,nag,233,48,37,26,59,5,23,35
哀号,nag,232,1,41,46,71,13,25,35
屠戮,nag,232,1,32,23,117,10,29,20
仁心,pos,230,27,43,20,78,16,26,20
恩人,pos,230,0,1,2,19,10,122,76
迎击,nag,229,24,30,8,95,36,19,17
善意,pos,228,53,40,20,82,12,13,8
夹击,nag,227,5,9,20,82,43,20,48
陷害,nag,226,11,16,11,71,9,80,28
仁惠,pos,224,17,45,48,79,14,18,3
宽恕,pos,224,8,31,32,94,14,29,16
阵亡,nag,223,1,2,0,81,22,82,35
焚毁,nag,220,0,11,13,121,33,26,16
绝灭,nag,220,44,39,33,61,14,13,16
厚待,pos,217,7,35,20,90,13,26,26
强梁,nag,217,26,44,35,52,13,22,25
强暴,nag,216,24,23,21,75,16,27,30
凌迟,nag,213,13,26,15,68,21,41,29
苦痛,nag,213,11,62,82,22,1,31,4
养病,pos,212,13,13,15,72,5,52,42
吞声,nag,212,1,25,20,50,3,60,53
宽宥,pos,211,0,31,25,108,19,13,15
血战,nag,211,0,0,0,126,18,29,38
提携,pos,210,4,37,30,47,4,42,46
孝女,pos,209,0,21,15,51,13,19,90
保重,pos,207,0,2,3,58,1,55,88
医治,pos,207,12,12,7,56,10,77,33
消灭,nag,207,34,38,40,38,1,31,25
欺负,nag,207,5,7,8,16,6,102,63
责罚,nag,205,2,1,8,107,19,41,27
捐弃,pos,203,23,67,34,55,11,2,11
孝心,pos,202,5,6,12,52,18,34,75
毁伤,nag,202,37,50,24,60,5,15,11
温和,pos,202,24,31,41,52,14,23,17
营救,pos,202,0,23,12,117,26,7,17
解毒,pos,201,8,7,3,24,1,152,6
中毒,nag,200,17,26,21,43,8,71,14
惨然,nag,200,2,12,25,59,7,36,59
过犯,nag,200,0,4,5,140,18,19,14
惠爱,pos,200,14,32,18,78,24,16,18
情义,pos,199,2,31,35,65,2,15,49
行凶,nag,199,5,17,10,32,7,99,29
相伴,pos,198,1,3,4,41,2,88,59
连累,nag,198,3,7,5,31,12,113,27
损伤,nag,196,3,20,27,38,6,68,34
恶疾,nag,195,42,19,26,52,6,28,22
关心,pos,195,0,11,14,52,7,43,68
宽容,pos,194,25,41,20,75,8,11,14
行孝,pos,194,25,29,27,58,10,36,9
泪痕,nag,192,0,0,4,44,3,41,100
袒免,nag,192,5,8,11,90,65,3,10
苦楚,nag,191,11,8,12,23,9,96,32
受气,nag,189,53,23,29,18,2,38,26
温厚,pos,189,13,18,8,96,10,12,32
善良,pos,188,4,1,4,76,43,40,20
炮烙,nag,188,11,21,6,43,10,76,21
畏罪,nag,187,28,39,10,68,13,9,20
残暴,nag,186,6,35,28,82,13,12,10
悲痛,nag,185,24,40,22,47,7,13,32
救命,pos,185,1,26,15,19,2,64,58
施舍,pos,185,35,13,21,71,6,13,26
见爱,pos,185,33,30,22,46,1,26,27
损坏,nag,184,1,6,10,90,19,48,10
屠城,nag,179,13,39,29,56,21,16,5
悲不自胜,nag,179,2,25,49,93,0,8,2
水害,nag,179,17,20,11,62,39,25,5
劫夺,nag,179,7,42,17,64,11,18,20
污辱,nag,178,52,38,19,39,10,10,10
窃取,nag,178,5,10,14,52,24,21,52
受刑,nag,177,19,21,16,26,20,50,25
裨益,pos,176,1,6,20,66,33,20,30
当心,pos,175,15,13,19,47,3,20,58
止痛,pos,171,14,3,1,9,0,141,3
照顾,pos,171,0,0,0,13,1,71,86
苦难,nag,170,4,18,28,53,9,39,19
好心,pos,168,3,9,27,24,3,51,51
争斗,nag,167,20,9,5,53,15,38,27
怒骂,nag,167,15,9,4,43,16,48,32
病患,nag,166,0,2,4,50,8,100,2
旧恶,nag,163,23,22,10,82,8,7,11
夺取,nag,162,15,30,28,48,9,18,14
捕杀,nag,162,8,17,4,94,23,8,8
灭族,nag,162,12,36,19,67,6,15,7
救济,pos,161,0,35,33,51,3,36,3
残虐,nag,161,7,27,15,75,13,22,2
防护,pos,161,3,12,18,68,15,31,14
拯救,pos,160,4,17,12,76,6,25,20
死去,nag,160,3,9,19,32,2,44,51
偷盗,nag,159,10,15,56,35,6,29,8
受害,nag,159,7,34,13,45,16,25,19
哀伤,nag,159,15,43,28,37,8,18,10
虚弱,nag,159,6,28,21,37,7,48,12
慰问,pos,159,2,17,37,49,12,10,32
弃世,nag,158,9,44,26,43,3,26,7
深情,pos,157,1,43,17,29,3,30,34
残酷,nag,157,12,18,20,73,11,13,10
留情,pos,155,0,16,42,40,4,19,34
纠弹,nag,155,1,2,32,46,22,32,20
芟夷,nag,155,7,56,33,35,5,11,8
惠及,pos,154,6,22,17,78,17,6,8
灭绝,nag,154,34,26,10,40,3,19,22
恶意,nag,153,24,35,31,21,0,21,21
救灾,pos,153,9,16,2,88,18,10,10
仇怨,nag,151,23,13,15,63,14,13,10
伤悲,nag,151,16,31,13,23,5,24,39
困厄,nag,150,32,22,18,52,1,11,14
交恶,nag,149,15,12,10,73,20,7,12
止血,pos,148,6,0,0,1,0,139,2
逼人,nag,148,0,9,12,40,9,45,33
拷掠,nag,147,0,12,25,45,8,30,27
顾念,pos,147,24,26,17,39,0,19,22
冤死,nag,144,8,27,9,55,10,17,18
毁灭,nag,143,16,35,48,32,0,8,4
遗弃,nag,143,4,11,14,53,10,34,17
焚掠,nag,143,0,4,0,78,22,15,24
蕴藉,pos,142,7,21,12,40,16,8,38
痛苦,nag,142,2,7,10,27,2,56,38
归西,nag,141,5,16,19,50,8,27,16
伤残,nag,139,0,10,7,69,7,29,17
该死,nag,139,0,0,0,1,0,67,71
凶险,nag,138,0,16,15,60,7,29,11
搏战,nag,138,9,17,11,46,31,7,17
鏖战,nag,138,0,0,0,47,26,51,14
分忧,pos,137,0,2,12,65,6,38,14
感化,pos,136,2,16,15,69,11,9,14
中箭,nag,135,0,5,8,53,6,55,8
吊慰,pos,135,0,12,12,54,51,4,2
覆亡,nag,135,3,20,25,63,12,10,2
调理,pos,135,2,3,5,9,2,67,47
问候,pos,135,3,0,1,25,11,21,74
宽心,pos,134,3,1,0,14,0,91,25
惨毒,nag,134,6,19,2,53,13,22,19
博爱,pos,132,18,42,11,43,1,7,10
同情,pos,131,16,31,9,40,3,15,17
屠杀,nag,131,6,19,42,44,8,7,5
痛恨,nag,130,2,28,7,24,2,47,20
养活,pos,128,2,4,19,12,2,34,55
反攻,nag,128,13,15,4,78,6,4,8
温暖,pos,128,4,18,22,37,7,32,8
作痛,nag,127,2,0,2,4,0,112,7
保障,pos,127,3,9,2,41,16,36,20
防卫,pos,127,3,35,31,35,7,13,3
包容,pos,125,17,10,12,50,7,10,19
湮灭,nag,125,10,31,30,28,12,6,8
火坑,nag,125,0,24,32,15,2,32,20
通融,pos,125,0,0,5,37,25,19,39
温饱,pos,124,6,16,9,41,7,19,26
祸害,nag,123,15,36,20,21,3,19,9
横死,nag,122,7,12,25,37,5,24,12
母爱,pos,121,25,21,10,36,3,15,11
骂人,nag,121,0,6,10,18,1,41,45
吊丧,pos,120,13,19,13,34,14,26,1
心疼,pos,119,0,1,0,0,0,65,53
沦陷,nag,119,0,30,31,38,9,6,5
重创,nag,119,1,13,23,49,19,6,8
重罚,nag,119,25,12,7,42,18,8,7
吃人,nag,118,0,1,4,11,3,71,28
崩坏,nag,118,15,39,28,19,5,9,3
包藏祸心,nag,117,2,19,4,51,15,10,16
心血,pos,117,0,7,7,7,0,42,54
精心,pos,116,5,18,17,49,5,8,14
削弱,nag,116,15,15,17,44,11,6,8
好战,nag,116,24,15,11,47,4,9,6
周济,pos,115,0,9,9,19,2,54,22
无助,nag,115,11,5,11,54,12,13,9
可憎,nag,113,2,12,11,35,8,7,38
忧伤,nag,113,29,18,8,35,2,6,15
诛锄,nag,113,8,17,16,48,10,6,8
灭门,nag,112,14,22,18,27,7,17,7
阴骘,pos,110,5,0,4,23,11,31,36
掠夺,nag,110,2,18,10,61,8,6,5
看病,pos,109,0,6,12,6,0,37,48
遇难,nag,108,8,16,9,37,6,15,17
福利,pos,108,4,14,41,18,6,19,6
仁君,pos,106,22,28,5,37,3,7,4
卫护,pos,106,4,29,13,35,7,14,4
弑父,nag,106,43,2,2,24,6,6,23
感召,pos,106,1,6,15,46,14,9,15
奠祭,pos,104,0,13,21,38,18,8,6
慈颜,pos,104,0,19,15,32,9,12,17
治疗,pos,104,1,8,13,25,9,36,12
烦冤,nag,104,27,40,16,14,1,1,5
患病,nag,102,0,0,1,21,1,49,30
